date,product_id,product,category,quantity_sold,expiry_date,unit_price,discount,discount_price,shelf_life,holiday,event,event_name
04-08-2024,PN001,Apples,Fruits,8,07-08-2024,0.6,10%,0.54,10,0,1,Galway Races
04-08-2024,PN004,Beef,Meat,13,25-08-2024,4.5,0%,4.5,21,0,1,Galway Races
04-08-2024,PN011,Cabbage,Vegetables,15,14-08-2024,1.29,0%,1.29,10,0,1,Galway Races
04-08-2024,PN012,Canned Soup,Staples,3,04-08-2026,2.13,0%,2.13,730,0,1,Galway Races
04-08-2024,PN014,Charcoal,Non-Food,15,06-08-2024,1.75,15%,1.49,730,0,1,Galway Races
04-08-2024,PN019,Coffee,Beverages,19,04-08-2025,3.3,0%,3.3,365,0,1,Galway Races
04-08-2024,PN026,Lamb,Meat,14,04-08-2024,5.0,30%,3.5,3,0,1,Galway Races
04-08-2024,PN034,Pasta,Staples,5,04-08-2025,1.45,0%,1.45,365,0,1,Galway Races
04-08-2024,PN039,Red Wine,Beverages,5,04-08-2027,10.5,0%,10.5,1095,0,1,Galway Races
04-08-2024,PN040,Salami,Meat,11,25-08-2024,1.6,0%,1.6,21,0,1,Galway Races
04-08-2024,PN040,Salami,Meat,6,04-08-2024,1.6,30%,1.12,21,0,1,Galway Races
04-08-2024,PN041,Salmon Fillets,Seafood,13,04-08-2024,4.25,30%,2.98,4,0,1,Galway Races
04-08-2024,PN049,White Wine,Beverages,2,06-08-2024,10.5,15%,8.93,730,0,1,Galway Races
04-08-2024,PN050,Yogurt,Dairy,5,06-08-2024,1.35,15%,1.15,15,0,1,Galway Races
04-08-2024,PN050,Yogurt,Dairy,9,06-08-2024,1.35,15%,1.15,15,0,1,Galway Races
03-08-2024,PN034,Pasta,Staples,1,03-08-2025,1.45,0%,1.45,365,0,1,Galway Races
03-08-2024,PN047,Tomatoes,Vegetables,5,10-08-2024,0.8,0%,0.8,7,0,1,Galway Races
03-08-2024,PN048,Turkey,Meat,3,03-08-2024,1.99,30%,1.39,14,0,1,Galway Races
02-08-2024,PN008,Burger Patties,Meat,6,02-08-2025,3.0,0%,3.0,365,0,1,Galway Races
02-08-2024,PN011,Cabbage,Vegetables,2,03-08-2024,1.29,25%,0.97,10,0,1,Galway Races
02-08-2024,PN013,Carrots,Vegetables,11,16-08-2024,0.13,0%,0.13,14,0,1,Galway Races
02-08-2024,PN020,Croissants,Bakery,12,01-09-2024,0.48,0%,0.48,30,0,1,Galway Races
02-08-2024,PN027,Lettuce,Vegetables,19,07-08-2024,1.15,0%,1.15,5,0,1,Galway Races
02-08-2024,PN036,Pineapple,Fruits,12,02-08-2024,1.19,30%,0.83,7,0,1,Galway Races
02-08-2024,PN038,Pumpkin,Vegetables,16,06-08-2024,3.45,0%,3.45,4,0,1,Galway Races
02-08-2024,PN045,Spinach,Vegetables,18,12-08-2024,1.39,0%,1.39,10,0,1,Galway Races
02-08-2024,PN046,Strawberries,Fruits,12,03-08-2024,0.5,25%,0.38,4,0,1,Galway Races
02-08-2024,PN050,Yogurt,Dairy,3,17-08-2024,1.35,0%,1.35,15,0,1,Galway Races
01-08-2024,PN002,Bananas,Fruits,15,08-08-2024,0.28,0%,0.28,7,0,1,Galway Races
01-08-2024,PN004,Beef,Meat,7,22-08-2024,4.5,0%,4.5,21,0,1,Galway Races
01-08-2024,PN011,Cabbage,Vegetables,19,11-08-2024,1.29,0%,1.29,10,0,1,Galway Races
01-08-2024,PN018,Cinnamon,Spices,2,04-08-2024,1.0,10%,0.9,730,0,1,Galway Races
01-08-2024,PN020,Croissants,Bakery,16,31-08-2024,0.48,0%,0.48,30,0,1,Galway Races
01-08-2024,PN021,Cucumber,Vegetables,15,08-08-2024,0.89,0%,0.89,7,0,1,Galway Races
01-08-2024,PN042,Smoothie,Beverages,10,11-08-2024,4.25,0%,4.25,10,0,1,Galway Races
31-07-2024,PN001,Apples,Fruits,15,10-08-2024,0.6,0%,0.6,10,0,1,Galway Races
31-07-2024,PN002,Bananas,Fruits,20,07-08-2024,0.28,0%,0.28,7,0,1,Galway Races
31-07-2024,PN004,Beef,Meat,16,31-07-2024,4.5,30%,3.15,21,0,1,Galway Races
31-07-2024,PN010,Butter Croissant,Bakery,3,03-08-2024,1.5,0%,1.5,3,0,1,Galway Races
31-07-2024,PN018,Cinnamon,Spices,20,31-07-2026,1.0,0%,1.0,730,0,1,Galway Races
31-07-2024,PN027,Lettuce,Vegetables,10,05-08-2024,1.15,0%,1.15,5,0,1,Galway Races
31-07-2024,PN037,Potatoes,Vegetables,5,20-08-2024,0.46,0%,0.46,20,0,1,Galway Races
31-07-2024,PN037,Potatoes,Vegetables,19,20-08-2024,0.46,0%,0.46,20,0,1,Galway Races
31-07-2024,PN037,Potatoes,Vegetables,1,20-08-2024,0.46,0%,0.46,20,0,1,Galway Races
31-07-2024,PN050,Yogurt,Dairy,11,15-08-2024,1.35,0%,1.35,15,0,1,Galway Races
31-07-2024,PN050,Yogurt,Dairy,1,15-08-2024,1.35,0%,1.35,15,0,1,Galway Races
30-07-2024,PN006,Breakfast Cereals,Staples,11,30-07-2025,1.29,0%,1.29,365,0,1,Galway Races
30-07-2024,PN009,Butter,Dairy,5,04-08-2024,3.99,0%,3.99,270,0,1,Galway Races
30-07-2024,PN012,Canned Soup,Staples,3,30-07-2026,2.13,0%,2.13,730,0,1,Galway Races
30-07-2024,PN025,Ham,Meat,1,09-08-2024,2.99,0%,2.99,10,0,1,Galway Races
30-07-2024,PN030,Onions,Vegetables,13,19-08-2024,0.67,0%,0.67,20,0,1,Galway Races
30-07-2024,PN031,Orange Juice,Beverages,8,13-08-2024,2.5,0%,2.5,14,0,1,Galway Races
30-07-2024,PN034,Pasta,Staples,10,02-08-2024,1.45,10%,1.31,365,0,1,Galway Races
30-07-2024,PN035,Pepper,Spices,18,13-08-2024,1.0,0%,1.0,14,0,1,Galway Races
30-07-2024,PN039,Red Wine,Beverages,6,31-07-2024,10.5,25%,7.88,1095,0,1,Galway Races
30-07-2024,PN040,Salami,Meat,8,04-08-2024,1.6,5%,1.52,21,0,1,Galway Races
30-07-2024,PN041,Salmon Fillets,Seafood,19,03-08-2024,4.25,0%,4.25,4,0,1,Galway Races
30-07-2024,PN044,Sparkling Wine,Beverages,15,30-07-2025,4.5,0%,4.5,365,0,1,Galway Races
29-07-2024,PN011,Cabbage,Vegetables,7,03-08-2024,1.29,5%,1.23,10,0,1,Galway Races
29-07-2024,PN013,Carrots,Vegetables,6,12-08-2024,0.13,0%,0.13,14,0,1,Galway Races
29-07-2024,PN013,Carrots,Vegetables,5,12-08-2024,0.13,0%,0.13,14,0,1,Galway Races
29-07-2024,PN017,Chocolates,Confectionery,14,29-07-2025,1.75,0%,1.75,365,0,1,Galway Races
29-07-2024,PN037,Potatoes,Vegetables,19,29-07-2024,0.46,30%,0.32,20,0,1,Galway Races
29-07-2024,PN044,Sparkling Wine,Beverages,1,03-08-2024,4.5,5%,4.28,365,0,1,Galway Races
29-07-2024,PN048,Turkey,Meat,9,12-08-2024,1.99,0%,1.99,14,0,1,Galway Races
29-07-2024,PN016,Chicken Breast,Meat,11,03-08-2024,3.99,0%,3.99,5,0,1,Galway Races
29-07-2024,PN016,Chicken Breast,Meat,12,03-08-2024,3.99,0%,3.99,5,0,1,Galway Races
29-07-2024,PN016,Chicken Breast,Meat,8,03-08-2024,3.99,0%,3.99,5,0,1,Galway Races
29-07-2024,PN016,Chicken Breast,Meat,9,03-08-2024,3.99,0%,3.99,5,0,1,Galway Races
29-07-2024,PN039,Red Wine,Beverages,25,29-07-2027,10.5,0%,10.5,1095,0,1,Galway Races
29-07-2024,PN039,Red Wine,Beverages,21,29-07-2027,10.5,0%,10.5,1095,0,1,Galway Races
29-07-2024,PN039,Red Wine,Beverages,22,29-07-2027,10.5,0%,10.5,1095,0,1,Galway Races
29-07-2024,PN039,Red Wine,Beverages,29,29-07-2027,10.5,0%,10.5,1095,0,1,Galway Races
29-07-2024,PN044,Sparkling Wine,Beverages,29,29-07-2025,4.5,0%,4.5,365,0,1,Galway Races
29-07-2024,PN049,White Wine,Beverages,29,29-07-2026,10.5,0%,10.5,730,0,1,Galway Races
29-07-2024,PN049,White Wine,Beverages,14,29-07-2026,10.5,0%,10.5,730,0,1,Galway Races
29-07-2024,PN049,White Wine,Beverages,22,29-07-2026,10.5,0%,10.5,730,0,1,Galway Races
29-07-2024,PN049,White Wine,Beverages,26,29-07-2026,10.5,0%,10.5,730,0,1,Galway Races
29-07-2024,PN049,White Wine,Beverages,19,29-07-2026,10.5,0%,10.5,730,0,1,Galway Races
28-07-2024,PN002,Bananas,Fruits,17,04-08-2024,0.28,0%,0.28,7,0,1,Galway International Arts Festival
28-07-2024,PN015,Cheese,Dairy,6,31-07-2024,2.5,10%,2.25,21,0,1,Galway International Arts Festival
28-07-2024,PN016,Chicken Breast,Meat,7,02-08-2024,3.99,0%,3.99,5,0,1,Galway International Arts Festival
28-07-2024,PN026,Lamb,Meat,4,31-07-2024,5.0,0%,5.0,3,0,1,Galway International Arts Festival
28-07-2024,PN028,Milk,Dairy,18,04-08-2024,1.25,0%,1.25,7,0,1,Galway International Arts Festival
28-07-2024,PN041,Salmon Fillets,Seafood,11,01-08-2024,4.25,0%,4.25,4,0,1,Galway International Arts Festival
28-07-2024,PN043,Soft Drinks,Beverages,5,25-03-2025,3.4,0%,3.4,240,0,1,Galway International Arts Festival
28-07-2024,PN045,Spinach,Vegetables,10,29-07-2024,1.39,25%,1.04,10,0,1,Galway International Arts Festival
28-07-2024,PN046,Strawberries,Fruits,20,28-07-2024,0.5,30%,0.35,4,0,1,Galway International Arts Festival
28-07-2024,PN047,Tomatoes,Vegetables,1,28-07-2024,0.8,30%,0.56,7,0,1,Galway International Arts Festival
28-07-2024,PN049,White Wine,Beverages,6,28-07-2026,10.5,0%,10.5,730,0,1,Galway International Arts Festival
27-07-2024,PN007,Brussels Sprouts,Vegetables,12,03-08-2024,1.07,0%,1.07,7,0,1,Galway International Arts Festival
27-07-2024,PN008,Burger Patties,Meat,20,27-07-2025,3.0,0%,3.0,365,0,1,Galway International Arts Festival
27-07-2024,PN009,Butter,Dairy,19,01-08-2024,3.99,0%,3.99,270,0,1,Galway International Arts Festival
27-07-2024,PN011,Cabbage,Vegetables,5,06-08-2024,1.29,0%,1.29,10,0,1,Galway International Arts Festival
27-07-2024,PN020,Croissants,Bakery,4,26-08-2024,0.48,0%,0.48,30,0,1,Galway International Arts Festival
27-07-2024,PN025,Ham,Meat,17,06-08-2024,2.99,0%,2.99,10,0,1,Galway International Arts Festival
27-07-2024,PN028,Milk,Dairy,5,30-07-2024,1.25,10%,1.13,7,0,1,Galway International Arts Festival
27-07-2024,PN031,Orange Juice,Beverages,19,27-07-2024,2.5,30%,1.75,14,0,1,Galway International Arts Festival
27-07-2024,PN039,Red Wine,Beverages,10,27-07-2027,10.5,0%,10.5,1095,0,1,Galway International Arts Festival
27-07-2024,PN040,Salami,Meat,10,17-08-2024,1.6,0%,1.6,21,0,1,Galway International Arts Festival
27-07-2024,PN045,Spinach,Vegetables,2,06-08-2024,1.39,0%,1.39,10,0,1,Galway International Arts Festival
26-07-2024,PN001,Apples,Fruits,8,05-08-2024,0.6,0%,0.6,10,0,1,Galway International Arts Festival
26-07-2024,PN005,Bread,Bakery,5,31-07-2024,1.28,0%,1.28,5,0,1,Galway International Arts Festival
26-07-2024,PN012,Canned Soup,Staples,6,26-07-2026,2.13,0%,2.13,730,0,1,Galway International Arts Festival
26-07-2024,PN014,Charcoal,Non-Food,10,29-07-2024,1.75,10%,1.58,730,0,1,Galway International Arts Festival
26-07-2024,PN015,Cheese,Dairy,16,29-07-2024,2.5,10%,2.25,21,0,1,Galway International Arts Festival
26-07-2024,PN024,Guinness,Beverages,11,21-02-2025,4.66,0%,4.66,210,0,1,Galway International Arts Festival
26-07-2024,PN026,Lamb,Meat,8,29-07-2024,5.0,0%,5.0,3,0,1,Galway International Arts Festival
26-07-2024,PN029,Mussels,Seafood,10,10-08-2024,3.0,0%,3.0,15,0,1,Galway International Arts Festival
26-07-2024,PN029,Mussels,Seafood,20,28-07-2024,3.0,15%,2.55,15,0,1,Galway International Arts Festival
26-07-2024,PN031,Orange Juice,Beverages,7,09-08-2024,2.5,0%,2.5,14,0,1,Galway International Arts Festival
26-07-2024,PN049,White Wine,Beverages,17,26-07-2026,10.5,0%,10.5,730,0,1,Galway International Arts Festival
25-07-2024,PN003,Basmati Rice,Staples,8,25-07-2025,1.59,0%,1.59,365,0,1,Galway International Arts Festival
25-07-2024,PN006,Breakfast Cereals,Staples,2,25-07-2025,1.29,0%,1.29,365,0,1,Galway International Arts Festival
25-07-2024,PN007,Brussels Sprouts,Vegetables,19,01-08-2024,1.07,0%,1.07,7,0,1,Galway International Arts Festival
25-07-2024,PN010,Butter Croissant,Bakery,7,25-07-2024,1.5,30%,1.05,3,0,1,Galway International Arts Festival
25-07-2024,PN017,Chocolates,Confectionery,2,25-07-2024,1.75,30%,1.23,365,0,1,Galway International Arts Festival
25-07-2024,PN021,Cucumber,Vegetables,15,01-08-2024,0.89,0%,0.89,7,0,1,Galway International Arts Festival
25-07-2024,PN023,Eggs,Dairy,4,27-07-2024,0.21,15%,0.18,21,0,1,Galway International Arts Festival
25-07-2024,PN034,Pasta,Staples,5,25-07-2025,1.45,0%,1.45,365,0,1,Galway International Arts Festival
25-07-2024,PN037,Potatoes,Vegetables,7,14-08-2024,0.46,0%,0.46,20,0,1,Galway International Arts Festival
25-07-2024,PN040,Salami,Meat,5,15-08-2024,1.6,0%,1.6,21,0,1,Galway International Arts Festival
25-07-2024,PN049,White Wine,Beverages,18,30-07-2024,10.5,5%,9.98,730,0,1,Galway International Arts Festival
25-07-2024,PN050,Yogurt,Dairy,9,09-08-2024,1.35,0%,1.35,15,0,1,Galway International Arts Festival
24-07-2024,PN001,Apples,Fruits,13,03-08-2024,0.6,0%,0.6,10,0,1,Galway International Arts Festival
24-07-2024,PN005,Bread,Bakery,9,29-07-2024,1.28,0%,1.28,5,0,1,Galway International Arts Festival
24-07-2024,PN008,Burger Patties,Meat,14,24-07-2025,3.0,0%,3.0,365,0,1,Galway International Arts Festival
24-07-2024,PN012,Canned Soup,Staples,14,24-07-2026,2.13,0%,2.13,730,0,1,Galway International Arts Festival
24-07-2024,PN017,Chocolates,Confectionery,20,24-07-2025,1.75,0%,1.75,365,0,1,Galway International Arts Festival
24-07-2024,PN023,Eggs,Dairy,19,14-08-2024,0.21,0%,0.21,21,0,1,Galway International Arts Festival
24-07-2024,PN026,Lamb,Meat,13,27-07-2024,5.0,0%,5.0,3,0,1,Galway International Arts Festival
24-07-2024,PN027,Lettuce,Vegetables,1,29-07-2024,1.15,0%,1.15,5,0,1,Galway International Arts Festival
24-07-2024,PN034,Pasta,Staples,9,24-07-2025,1.45,0%,1.45,365,0,1,Galway International Arts Festival
24-07-2024,PN035,Pepper,Spices,19,07-08-2024,1.0,0%,1.0,14,0,1,Galway International Arts Festival
24-07-2024,PN038,Pumpkin,Vegetables,6,24-07-2024,3.45,30%,2.42,4,0,1,Galway International Arts Festival
24-07-2024,PN042,Smoothie,Beverages,6,03-08-2024,4.25,0%,4.25,10,0,1,Galway International Arts Festival
23-07-2024,PN005,Bread,Bakery,7,28-07-2024,1.28,0%,1.28,5,0,1,Galway International Arts Festival
23-07-2024,PN017,Chocolates,Confectionery,3,23-07-2025,1.75,0%,1.75,365,0,1,Galway International Arts Festival
23-07-2024,PN022,Easter Eggs,Confectionery,13,23-07-2025,1.2,0%,1.2,365,0,1,Galway International Arts Festival
23-07-2024,PN025,Ham,Meat,12,25-07-2024,2.99,15%,2.54,10,0,1,Galway International Arts Festival
23-07-2024,PN026,Lamb,Meat,8,26-07-2024,5.0,0%,5.0,3,0,1,Galway International Arts Festival
23-07-2024,PN029,Mussels,Seafood,1,07-08-2024,3.0,0%,3.0,15,0,1,Galway International Arts Festival
23-07-2024,PN040,Salami,Meat,2,13-08-2024,1.6,0%,1.6,21,0,1,Galway International Arts Festival
23-07-2024,PN040,Salami,Meat,1,28-07-2024,1.6,5%,1.52,21,0,1,Galway International Arts Festival
23-07-2024,PN044,Sparkling Wine,Beverages,9,23-07-2025,4.5,0%,4.5,365,0,1,Galway International Arts Festival
23-07-2024,PN045,Spinach,Vegetables,18,24-07-2024,1.39,25%,1.04,10,0,1,Galway International Arts Festival
22-07-2024,PN008,Burger Patties,Meat,17,25-07-2024,3.0,10%,2.7,365,0,1,Galway International Arts Festival
22-07-2024,PN008,Burger Patties,Meat,5,24-07-2024,3.0,15%,2.55,365,0,1,Galway International Arts Festival
22-07-2024,PN029,Mussels,Seafood,12,06-08-2024,3.0,0%,3.0,15,0,1,Galway International Arts Festival
22-07-2024,PN034,Pasta,Staples,2,22-07-2025,1.45,0%,1.45,365,0,1,Galway International Arts Festival
22-07-2024,PN038,Pumpkin,Vegetables,2,26-07-2024,3.45,0%,3.45,4,0,1,Galway International Arts Festival
22-07-2024,PN042,Smoothie,Beverages,9,01-08-2024,4.25,0%,4.25,10,0,1,Galway International Arts Festival
22-07-2024,PN047,Tomatoes,Vegetables,17,29-07-2024,0.8,0%,0.8,7,0,1,Galway International Arts Festival
21-07-2024,PN001,Apples,Fruits,4,31-07-2024,0.6,0%,0.6,10,0,1,Galway International Arts Festival
21-07-2024,PN003,Basmati Rice,Staples,18,21-07-2025,1.59,0%,1.59,365,0,1,Galway International Arts Festival
21-07-2024,PN007,Brussels Sprouts,Vegetables,8,28-07-2024,1.07,0%,1.07,7,0,1,Galway International Arts Festival
21-07-2024,PN010,Butter Croissant,Bakery,16,22-07-2024,1.5,25%,1.13,3,0,1,Galway International Arts Festival
21-07-2024,PN020,Croissants,Bakery,3,20-08-2024,0.48,0%,0.48,30,0,1,Galway International Arts Festival
21-07-2024,PN024,Guinness,Beverages,14,16-02-2025,4.66,0%,4.66,210,0,1,Galway International Arts Festival
21-07-2024,PN028,Milk,Dairy,13,28-07-2024,1.25,0%,1.25,7,0,1,Galway International Arts Festival
21-07-2024,PN031,Orange Juice,Beverages,8,04-08-2024,2.5,0%,2.5,14,0,1,Galway International Arts Festival
21-07-2024,PN039,Red Wine,Beverages,2,21-07-2027,10.5,0%,10.5,1095,0,1,Galway International Arts Festival
21-07-2024,PN045,Spinach,Vegetables,17,31-07-2024,1.39,0%,1.39,10,0,1,Galway International Arts Festival
20-07-2024,PN001,Apples,Fruits,6,30-07-2024,0.6,0%,0.6,10,0,1,Galway International Arts Festival
20-07-2024,PN004,Beef,Meat,5,10-08-2024,4.5,0%,4.5,21,0,1,Galway International Arts Festival
20-07-2024,PN007,Brussels Sprouts,Vegetables,18,27-07-2024,1.07,0%,1.07,7,0,1,Galway International Arts Festival
20-07-2024,PN009,Butter,Dairy,18,25-07-2024,3.99,0%,3.99,270,0,1,Galway International Arts Festival
20-07-2024,PN014,Charcoal,Non-Food,12,20-07-2026,1.75,0%,1.75,730,0,1,Galway International Arts Festival
20-07-2024,PN014,Charcoal,Non-Food,3,20-07-2026,1.75,0%,1.75,730,0,1,Galway International Arts Festival
20-07-2024,PN020,Croissants,Bakery,8,19-08-2024,0.48,0%,0.48,30,0,1,Galway International Arts Festival
20-07-2024,PN022,Easter Eggs,Confectionery,9,20-07-2025,1.2,0%,1.2,365,0,1,Galway International Arts Festival
20-07-2024,PN025,Ham,Meat,3,30-07-2024,2.99,0%,2.99,10,0,1,Galway International Arts Festival
20-07-2024,PN032,Oranges,Fruits,9,03-08-2024,0.6,0%,0.6,14,0,1,Galway International Arts Festival
20-07-2024,PN044,Sparkling Wine,Beverages,7,20-07-2025,4.5,0%,4.5,365,0,1,Galway International Arts Festival
20-07-2024,PN049,White Wine,Beverages,8,20-07-2026,10.5,0%,10.5,730,0,1,Galway International Arts Festival
20-07-2024,PN049,White Wine,Beverages,16,21-07-2024,10.5,25%,7.88,730,0,1,Galway International Arts Festival
19-07-2024,PN004,Beef,Meat,16,09-08-2024,4.5,0%,4.5,21,0,1,Galway International Arts Festival
19-07-2024,PN024,Guinness,Beverages,12,14-02-2025,4.66,0%,4.66,210,0,1,Galway International Arts Festival
19-07-2024,PN024,Guinness,Beverages,18,20-07-2024,4.66,25%,3.5,210,0,1,Galway International Arts Festival
19-07-2024,PN026,Lamb,Meat,5,19-07-2024,5.0,30%,3.5,3,0,1,Galway International Arts Festival
18-07-2024,PN011,Cabbage,Vegetables,6,28-07-2024,1.29,0%,1.29,10,0,1,Galway International Arts Festival
18-07-2024,PN039,Red Wine,Beverages,8,18-07-2027,10.5,0%,10.5,1095,0,1,Galway International Arts Festival
18-07-2024,PN045,Spinach,Vegetables,7,28-07-2024,1.39,0%,1.39,10,0,1,Galway International Arts Festival
17-07-2024,PN005,Bread,Bakery,14,22-07-2024,1.28,0%,1.28,5,0,1,Galway International Arts Festival
17-07-2024,PN006,Breakfast Cereals,Staples,19,17-07-2025,1.29,0%,1.29,365,0,1,Galway International Arts Festival
17-07-2024,PN007,Brussels Sprouts,Vegetables,5,22-07-2024,1.07,5%,1.02,7,0,1,Galway International Arts Festival
17-07-2024,PN008,Burger Patties,Meat,12,17-07-2025,3.0,0%,3.0,365,0,1,Galway International Arts Festival
17-07-2024,PN009,Butter,Dairy,17,18-07-2024,3.99,25%,2.99,270,0,1,Galway International Arts Festival
17-07-2024,PN010,Butter Croissant,Bakery,8,20-07-2024,1.5,0%,1.5,3,0,1,Galway International Arts Festival
17-07-2024,PN014,Charcoal,Non-Food,2,17-07-2024,1.75,30%,1.23,730,0,1,Galway International Arts Festival
17-07-2024,PN019,Coffee,Beverages,20,17-07-2025,3.3,0%,3.3,365,0,1,Galway International Arts Festival
17-07-2024,PN022,Easter Eggs,Confectionery,13,17-07-2025,1.2,0%,1.2,365,0,1,Galway International Arts Festival
17-07-2024,PN028,Milk,Dairy,4,20-07-2024,1.25,10%,1.13,7,0,1,Galway International Arts Festival
17-07-2024,PN029,Mussels,Seafood,5,01-08-2024,3.0,0%,3.0,15,0,1,Galway International Arts Festival
17-07-2024,PN034,Pasta,Staples,1,17-07-2025,1.45,0%,1.45,365,0,1,Galway International Arts Festival
17-07-2024,PN039,Red Wine,Beverages,7,17-07-2027,10.5,0%,10.5,1095,0,1,Galway International Arts Festival
17-07-2024,PN042,Smoothie,Beverages,14,27-07-2024,4.25,0%,4.25,10,0,1,Galway International Arts Festival
17-07-2024,PN049,White Wine,Beverages,6,22-07-2024,10.5,5%,9.98,730,0,1,Galway International Arts Festival
17-07-2024,PN050,Yogurt,Dairy,19,01-08-2024,1.35,0%,1.35,15,0,1,Galway International Arts Festival
16-07-2024,PN004,Beef,Meat,8,06-08-2024,4.5,0%,4.5,21,0,1,Galway International Arts Festival
16-07-2024,PN009,Butter,Dairy,10,21-07-2024,3.99,0%,3.99,270,0,1,Galway International Arts Festival
16-07-2024,PN014,Charcoal,Non-Food,11,18-07-2024,1.75,15%,1.49,730,0,1,Galway International Arts Festival
16-07-2024,PN034,Pasta,Staples,14,16-07-2025,1.45,0%,1.45,365,0,1,Galway International Arts Festival
16-07-2024,PN038,Pumpkin,Vegetables,3,20-07-2024,3.45,0%,3.45,4,0,1,Galway International Arts Festival
16-07-2024,PN039,Red Wine,Beverages,6,16-07-2027,10.5,0%,10.5,1095,0,1,Galway International Arts Festival
15-07-2024,PN001,Apples,Fruits,7,25-07-2024,0.6,0%,0.6,10,0,1,Galway International Arts Festival
15-07-2024,PN010,Butter Croissant,Bakery,5,18-07-2024,1.5,0%,1.5,3,0,1,Galway International Arts Festival
15-07-2024,PN010,Butter Croissant,Bakery,14,18-07-2024,1.5,0%,1.5,3,0,1,Galway International Arts Festival
15-07-2024,PN012,Canned Soup,Staples,20,15-07-2026,2.13,0%,2.13,730,0,1,Galway International Arts Festival
15-07-2024,PN021,Cucumber,Vegetables,2,22-07-2024,0.89,0%,0.89,7,0,1,Galway International Arts Festival
15-07-2024,PN033,Oysters,Seafood,3,30-07-2024,3.99,0%,3.99,15,0,1,Galway International Arts Festival
15-07-2024,PN038,Pumpkin,Vegetables,14,19-07-2024,3.45,0%,3.45,4,0,1,Galway International Arts Festival
15-07-2024,PN045,Spinach,Vegetables,5,25-07-2024,1.39,0%,1.39,10,0,1,Galway International Arts Festival
15-07-2024,PN048,Turkey,Meat,2,29-07-2024,1.99,0%,1.99,14,0,1,Galway International Arts Festival
15-07-2024,PN005,Bread,Bakery,13,20-07-2024,1.28,0%,1.28,5,0,1,Galway International Arts Festival
15-07-2024,PN005,Bread,Bakery,10,20-07-2024,1.28,0%,1.28,5,0,1,Galway International Arts Festival
15-07-2024,PN005,Bread,Bakery,9,20-07-2024,1.28,0%,1.28,5,0,1,Galway International Arts Festival
15-07-2024,PN005,Bread,Bakery,7,20-07-2024,1.28,0%,1.28,5,0,1,Galway International Arts Festival
15-07-2024,PN005,Bread,Bakery,15,20-07-2024,1.28,0%,1.28,5,0,1,Galway International Arts Festival
15-07-2024,PN020,Croissants,Bakery,10,14-08-2024,0.48,0%,0.48,30,0,1,Galway International Arts Festival
15-07-2024,PN020,Croissants,Bakery,9,14-08-2024,0.48,0%,0.48,30,0,1,Galway International Arts Festival
15-07-2024,PN020,Croissants,Bakery,19,14-08-2024,0.48,0%,0.48,30,0,1,Galway International Arts Festival
15-07-2024,PN020,Croissants,Bakery,12,14-08-2024,0.48,0%,0.48,30,0,1,Galway International Arts Festival
15-07-2024,PN020,Croissants,Bakery,15,14-08-2024,0.48,0%,0.48,30,0,1,Galway International Arts Festival
15-07-2024,PN043,Soft Drinks,Beverages,21,12-03-2025,3.4,0%,3.4,240,0,1,Galway International Arts Festival
15-07-2024,PN043,Soft Drinks,Beverages,13,12-03-2025,3.4,0%,3.4,240,0,1,Galway International Arts Festival
15-07-2024,PN043,Soft Drinks,Beverages,13,12-03-2025,3.4,0%,3.4,240,0,1,Galway International Arts Festival
14-07-2024,PN001,Apples,Fruits,10,24-07-2024,0.6,0%,0.6,10,0,1,Galway Film Fleadh
14-07-2024,PN005,Bread,Bakery,4,15-07-2024,1.28,25%,0.96,5,0,1,Galway Film Fleadh
14-07-2024,PN011,Cabbage,Vegetables,10,24-07-2024,1.29,0%,1.29,10,0,1,Galway Film Fleadh
14-07-2024,PN018,Cinnamon,Spices,8,15-07-2024,1.0,25%,0.75,730,0,1,Galway Film Fleadh
14-07-2024,PN020,Croissants,Bakery,3,13-08-2024,0.48,0%,0.48,30,0,1,Galway Film Fleadh
14-07-2024,PN028,Milk,Dairy,8,21-07-2024,1.25,0%,1.25,7,0,1,Galway Film Fleadh
14-07-2024,PN030,Onions,Vegetables,15,14-07-2024,0.67,30%,0.47,20,0,1,Galway Film Fleadh
14-07-2024,PN036,Pineapple,Fruits,9,15-07-2024,1.19,25%,0.89,7,0,1,Galway Film Fleadh
14-07-2024,PN037,Potatoes,Vegetables,16,03-08-2024,0.46,0%,0.46,20,0,1,Galway Film Fleadh
14-07-2024,PN039,Red Wine,Beverages,5,14-07-2027,10.5,0%,10.5,1095,0,1,Galway Film Fleadh
14-07-2024,PN039,Red Wine,Beverages,7,14-07-2027,10.5,0%,10.5,1095,0,1,Galway Film Fleadh
14-07-2024,PN040,Salami,Meat,10,04-08-2024,1.6,0%,1.6,21,0,1,Galway Film Fleadh
14-07-2024,PN040,Salami,Meat,1,04-08-2024,1.6,0%,1.6,21,0,1,Galway Film Fleadh
14-07-2024,PN042,Smoothie,Beverages,7,24-07-2024,4.25,0%,4.25,10,0,1,Galway Film Fleadh
14-07-2024,PN045,Spinach,Vegetables,14,24-07-2024,1.39,0%,1.39,10,0,1,Galway Film Fleadh
14-07-2024,PN048,Turkey,Meat,10,28-07-2024,1.99,0%,1.99,14,0,1,Galway Film Fleadh
