date,product_id,product,category,quantity_sold,expiry_date,unit_price,discount,discount_price,total,shelf_life,customer_type,payment,holiday,event
01-04-2024,PN022,Easter Eggs,Confectionery,15,31-03-2025,1.2,0%,1.2,18,365,Member,Cash,1,0
01-04-2024,PN022,Easter Eggs,Confectionery,6,31-03-2025,1.2,0%,1.2,7.2,365,Regular,Card,1,0
01-04-2024,PN022,Easter Eggs,Confectionery,11,31-03-2025,1.2,0%,1.2,13.2,365,Member,Cash,1,0
01-04-2024,PN026,Lamb,Meat,7,03-04-2024,5,0%,5,35,3,Regular,Cash,1,0
01-04-2024,PN026,Lamb,Meat,17,03-04-2024,5,0%,5,85,3,Member,Card,1,0
01-04-2024,PN026,Lamb,Meat,9,03-04-2024,5,0%,5,45,3,Regular,Cash,1,0
01-04-2024,PN026,Lamb,Meat,11,03-04-2024,5,0%,5,55,3,Regular,Cash,1,0
01-04-2024,PN039,Red Wine,Beverages,25,03-10-2027,10.5,0%,10.5,262.5,1095,Member,Cash,1,0
01-04-2024,PN039,Red Wine,Beverages,24,03-10-2027,10.5,0%,10.5,252,1095,Member,Card,1,0
01-04-2024,PN039,Red Wine,Beverages,18,03-10-2027,10.5,0%,10.5,189,1095,Member,Card,1,0
01-04-2024,PN039,Red Wine,Beverages,21,03-10-2027,10.5,0%,10.5,220.5,1095,Member,Card,1,0
31-03-2024,PN020,Croissants,Bakery,5,30-04-2024,0.48,0%,0.48,2.4,30,Member,Card,0,0
31-03-2024,PN021,Cucumber,Vegetables,4,07-04-2024,0.89,0%,0.89,3.56,7,Member,Cash,0,0
31-03-2024,PN029,Mussels,Seafood,10,31-03-2024,3,30%,2.1,21,15,Member,Card,0,0
31-03-2024,PN031,Orange Juice,Beverages,9,01-04-2024,2.5,25%,1.88,16.92,14,Regular,Cash,0,0
31-03-2024,PN039,Red Wine,Beverages,6,31-03-2027,10.5,0%,10.5,63,1095,Regular,Card,0,0
31-03-2024,PN039,Red Wine,Beverages,9,31-03-2027,10.5,0%,10.5,94.5,1095,Regular,Cash,0,0
31-03-2024,PN041,Salmon Fillets,Seafood,11,01-04-2024,4.25,25%,3.19,35.09,4,Regular,Cash,0,0
31-03-2024,PN041,Salmon Fillets,Seafood,7,31-03-2024,4.25,30%,2.98,20.86,4,Member,Cash,0,0
30-03-2024,PN001,Apples,Fruits,5,04-04-2024,0.6,5%,0.57,2.85,10,Member,Cash,0,0
30-03-2024,PN009,Butter,Dairy,15,04-04-2024,3.99,0%,3.99,59.85,270,Member,Card,0,0
30-03-2024,PN018,Cinnamon,Spices,10,30-03-2026,1,0%,1,10,730,Member,Card,0,0
30-03-2024,PN027,Lettuce,Vegetables,5,04-04-2024,1.15,0%,1.15,5.75,5,Member,Cash,0,0
30-03-2024,PN029,Mussels,Seafood,8,04-04-2024,3,5%,2.85,22.8,15,Member,Card,0,0
30-03-2024,PN039,Red Wine,Beverages,8,30-03-2027,10.5,0%,10.5,84,1095,Member,Cash,0,0
30-03-2024,PN040,Salami,Meat,18,20-04-2024,1.6,0%,1.6,28.8,21,Regular,Cash,0,0
30-03-2024,PN043,Soft Drinks,Beverages,8,25-11-2024,3.4,0%,3.4,27.2,240,Regular,Cash,0,0
29-03-2024,PN004,Beef,Meat,11,03-04-2024,4.5,5%,4.28,47.08,21,Regular,Card,0,0
29-03-2024,PN016,Chicken Breast,Meat,20,03-04-2024,3.99,0%,3.99,79.8,5,Member,Cash,0,0
29-03-2024,PN021,Cucumber,Vegetables,11,05-04-2024,0.89,0%,0.89,9.79,7,Member,Card,0,0
29-03-2024,PN022,Easter Eggs,Confectionery,10,29-03-2025,1.2,0%,1.2,12,365,Member,Cash,0,0
29-03-2024,PN026,Lamb,Meat,2,01-04-2024,5,0%,5,10,3,Regular,Cash,0,0
29-03-2024,PN030,Onions,Vegetables,9,18-04-2024,0.67,0%,0.67,6.03,20,Member,Cash,0,0
29-03-2024,PN037,Potatoes,Vegetables,20,18-04-2024,0.46,0%,0.46,9.2,20,Regular,Card,0,0
29-03-2024,PN046,Strawberries,Fruits,2,02-04-2024,0.5,0%,0.5,1,4,Member,Card,0,0
28-03-2024,PN004,Beef,Meat,13,18-04-2024,4.5,0%,4.5,58.5,21,Regular,Card,0,0
28-03-2024,PN006,Breakfast Cereals,Staples,4,28-03-2025,1.29,0%,1.29,5.16,365,Regular,Cash,0,0
28-03-2024,PN010,Butter Croissant,Bakery,9,28-03-2024,1.5,30%,1.05,9.45,3,Regular,Cash,0,0
28-03-2024,PN013,Carrots,Vegetables,14,11-04-2024,0.13,0%,0.13,1.82,14,Regular,Cash,0,0
28-03-2024,PN014,Charcoal,Non-Food,13,28-03-2026,1.75,0%,1.75,22.75,730,Regular,Card,0,0
28-03-2024,PN014,Charcoal,Non-Food,1,28-03-2026,1.75,0%,1.75,1.75,730,Member,Card,0,0
28-03-2024,PN014,Charcoal,Non-Food,6,28-03-2026,1.75,0%,1.75,10.5,730,Member,Cash,0,0
28-03-2024,PN019,Coffee,Beverages,19,28-03-2025,3.3,0%,3.3,62.7,365,Regular,Card,0,0
28-03-2024,PN024,Guinness,Beverages,14,24-10-2024,4.66,0%,4.66,65.24,210,Regular,Card,0,0
28-03-2024,PN032,Oranges,Fruits,13,11-04-2024,0.6,0%,0.6,7.8,14,Member,Cash,0,0
28-03-2024,PN039,Red Wine,Beverages,3,28-03-2027,10.5,0%,10.5,31.5,1095,Member,Card,0,0
28-03-2024,PN045,Spinach,Vegetables,18,30-03-2024,1.39,15%,1.18,21.24,10,Regular,Cash,0,0
27-03-2024,PN012,Canned Soup,Staples,1,28-03-2024,2.13,25%,1.6,1.6,730,Regular,Cash,0,0
27-03-2024,PN013,Carrots,Vegetables,5,29-03-2024,0.13,15%,0.11,0.55,14,Regular,Cash,0,0
27-03-2024,PN023,Eggs,Dairy,20,28-03-2024,0.21,25%,0.16,3.2,21,Member,Card,0,0
27-03-2024,PN043,Soft Drinks,Beverages,9,22-11-2024,3.4,0%,3.4,30.6,240,Regular,Cash,0,0
27-03-2024,PN049,White Wine,Beverages,9,27-03-2026,10.5,0%,10.5,94.5,730,Member,Cash,0,0
26-03-2024,PN001,Apples,Fruits,20,05-04-2024,0.6,0%,0.6,12,10,Member,Card,0,0
26-03-2024,PN002,Bananas,Fruits,18,02-04-2024,0.28,0%,0.28,5.04,7,Member,Cash,0,0
26-03-2024,PN003,Basmati Rice,Staples,2,26-03-2025,1.59,0%,1.59,3.18,365,Member,Card,0,0
26-03-2024,PN007,Brussels Sprouts,Vegetables,20,28-03-2024,1.07,15%,0.91,18.2,7,Regular,Cash,0,0
26-03-2024,PN020,Croissants,Bakery,1,25-04-2024,0.48,0%,0.48,0.48,30,Member,Cash,0,0
26-03-2024,PN022,Easter Eggs,Confectionery,3,26-03-2025,1.2,0%,1.2,3.6,365,Member,Card,0,0
26-03-2024,PN022,Easter Eggs,Confectionery,11,26-03-2025,1.2,0%,1.2,13.2,365,Member,Cash,0,0
26-03-2024,PN028,Milk,Dairy,17,02-04-2024,1.25,0%,1.25,21.25,7,Member,Card,0,0
26-03-2024,PN037,Potatoes,Vegetables,20,15-04-2024,0.46,0%,0.46,9.2,20,Member,Card,0,0
26-03-2024,PN037,Potatoes,Vegetables,18,28-03-2024,0.46,15%,0.39,7.02,20,Member,Card,0,0
26-03-2024,PN050,Yogurt,Dairy,17,10-04-2024,1.35,0%,1.35,22.95,15,Member,Cash,0,0
25-03-2024,PN002,Bananas,Fruits,16,01-04-2024,0.28,0%,0.28,4.48,7,Regular,Cash,0,0
25-03-2024,PN009,Butter,Dairy,20,25-03-2024,3.99,30%,2.79,55.8,270,Member,Card,0,0
25-03-2024,PN011,Cabbage,Vegetables,11,04-04-2024,1.29,0%,1.29,14.19,10,Regular,Card,0,0
25-03-2024,PN014,Charcoal,Non-Food,20,25-03-2026,1.75,0%,1.75,35,730,Regular,Card,0,0
25-03-2024,PN016,Chicken Breast,Meat,19,30-03-2024,3.99,0%,3.99,75.81,5,Regular,Cash,0,0
25-03-2024,PN018,Cinnamon,Spices,2,27-03-2024,1,15%,0.85,1.7,730,Member,Card,0,0
25-03-2024,PN021,Cucumber,Vegetables,16,01-04-2024,0.89,0%,0.89,14.24,7,Regular,Cash,0,0
25-03-2024,PN025,Ham,Meat,2,04-04-2024,2.99,0%,2.99,5.98,10,Regular,Cash,0,0
25-03-2024,PN030,Onions,Vegetables,4,14-04-2024,0.67,0%,0.67,2.68,20,Member,Card,0,0
25-03-2024,PN036,Pineapple,Fruits,18,01-04-2024,1.19,0%,1.19,21.42,7,Regular,Card,0,0
25-03-2024,PN038,Pumpkin,Vegetables,5,29-03-2024,3.45,0%,3.45,17.25,4,Regular,Card,0,0
25-03-2024,PN041,Salmon Fillets,Seafood,11,25-03-2024,4.25,30%,2.98,32.78,4,Regular,Cash,0,0
25-03-2024,PN045,Spinach,Vegetables,18,04-04-2024,1.39,0%,1.39,25.02,10,Member,Card,0,0
25-03-2024,PN048,Turkey,Meat,7,27-03-2024,1.99,15%,1.69,11.83,14,Member,Cash,0,0
25-03-2024,PN050,Yogurt,Dairy,1,09-04-2024,1.35,0%,1.35,1.35,15,Member,Card,0,0
24-03-2024,PN007,Brussels Sprouts,Vegetables,4,31-03-2024,1.07,0%,1.07,4.28,7,Regular,Card,0,0
24-03-2024,PN015,Cheese,Dairy,4,14-04-2024,2.5,0%,2.5,10,21,Regular,Cash,0,0
24-03-2024,PN042,Smoothie,Beverages,20,03-04-2024,4.25,0%,4.25,85,10,Member,Cash,0,0
24-03-2024,PN042,Smoothie,Beverages,14,03-04-2024,4.25,0%,4.25,59.5,10,Member,Cash,0,0
24-03-2024,PN045,Spinach,Vegetables,10,03-04-2024,1.39,0%,1.39,13.9,10,Member,Card,0,0
23-03-2024,PN005,Bread,Bakery,2,28-03-2024,1.28,0%,1.28,2.56,5,Regular,Cash,0,0
23-03-2024,PN005,Bread,Bakery,18,28-03-2024,1.28,0%,1.28,23.04,5,Regular,Cash,0,0
23-03-2024,PN012,Canned Soup,Staples,18,23-03-2026,2.13,0%,2.13,38.34,730,Regular,Cash,0,0
23-03-2024,PN013,Carrots,Vegetables,19,06-04-2024,0.13,0%,0.13,2.47,14,Regular,Card,0,0
23-03-2024,PN022,Easter Eggs,Confectionery,16,23-03-2025,1.2,0%,1.2,19.2,365,Regular,Cash,0,0
23-03-2024,PN028,Milk,Dairy,18,24-03-2024,1.25,25%,0.94,16.92,7,Regular,Card,0,0
23-03-2024,PN037,Potatoes,Vegetables,7,12-04-2024,0.46,0%,0.46,3.22,20,Member,Card,0,0
23-03-2024,PN042,Smoothie,Beverages,18,23-03-2024,4.25,30%,2.98,53.64,10,Regular,Card,0,0
22-03-2024,PN001,Apples,Fruits,8,01-04-2024,0.6,0%,0.6,4.8,10,Member,Cash,0,0
22-03-2024,PN006,Breakfast Cereals,Staples,13,22-03-2025,1.29,0%,1.29,16.77,365,Member,Cash,0,0
22-03-2024,PN015,Cheese,Dairy,8,12-04-2024,2.5,0%,2.5,20,21,Member,Cash,0,0
22-03-2024,PN017,Chocolates,Confectionery,3,22-03-2025,1.75,0%,1.75,5.25,365,Member,Card,0,0
22-03-2024,PN020,Croissants,Bakery,9,21-04-2024,0.48,0%,0.48,4.32,30,Regular,Card,0,0
22-03-2024,PN022,Easter Eggs,Confectionery,18,22-03-2025,1.2,0%,1.2,21.6,365,Regular,Card,0,0
22-03-2024,PN023,Eggs,Dairy,9,12-04-2024,0.21,0%,0.21,1.89,21,Regular,Cash,0,0
22-03-2024,PN047,Tomatoes,Vegetables,3,29-03-2024,0.8,0%,0.8,2.4,7,Member,Card,0,0
21-03-2024,PN004,Beef,Meat,7,11-04-2024,4.5,0%,4.5,31.5,21,Member,Card,0,0
21-03-2024,PN007,Brussels Sprouts,Vegetables,4,28-03-2024,1.07,0%,1.07,4.28,7,Member,Cash,0,0
21-03-2024,PN020,Croissants,Bakery,20,23-03-2024,0.48,15%,0.41,8.2,30,Regular,Card,0,0
21-03-2024,PN023,Eggs,Dairy,17,11-04-2024,0.21,0%,0.21,3.57,21,Regular,Cash,0,0
21-03-2024,PN024,Guinness,Beverages,2,17-10-2024,4.66,0%,4.66,9.32,210,Regular,Card,0,0
21-03-2024,PN032,Oranges,Fruits,6,04-04-2024,0.6,0%,0.6,3.6,14,Regular,Card,0,0
21-03-2024,PN034,Pasta,Staples,3,21-03-2025,1.45,0%,1.45,4.35,365,Regular,Cash,0,0
21-03-2024,PN034,Pasta,Staples,8,21-03-2025,1.45,0%,1.45,11.6,365,Member,Cash,0,0
21-03-2024,PN041,Salmon Fillets,Seafood,17,25-03-2024,4.25,0%,4.25,72.25,4,Member,Card,0,0
21-03-2024,PN045,Spinach,Vegetables,3,31-03-2024,1.39,0%,1.39,4.17,10,Regular,Card,0,0
20-03-2024,PN005,Bread,Bakery,19,25-03-2024,1.28,0%,1.28,24.32,5,Regular,Card,0,0
20-03-2024,PN008,Burger Patties,Meat,13,20-03-2025,3,0%,3,39,365,Member,Cash,0,0
20-03-2024,PN012,Canned Soup,Staples,19,20-03-2026,2.13,0%,2.13,40.47,730,Regular,Card,0,0
20-03-2024,PN017,Chocolates,Confectionery,20,20-03-2024,1.75,30%,1.23,24.6,365,Member,Cash,0,0
20-03-2024,PN022,Easter Eggs,Confectionery,18,20-03-2025,1.2,0%,1.2,21.6,365,Member,Card,0,0
20-03-2024,PN029,Mussels,Seafood,3,04-04-2024,3,0%,3,9,15,Member,Cash,0,0
20-03-2024,PN037,Potatoes,Vegetables,20,09-04-2024,0.46,0%,0.46,9.2,20,Member,Card,0,0
20-03-2024,PN046,Strawberries,Fruits,12,24-03-2024,0.5,0%,0.5,6,4,Member,Cash,0,0
19-03-2024,PN006,Breakfast Cereals,Staples,7,19-03-2025,1.29,0%,1.29,9.03,365,Member,Cash,0,0
19-03-2024,PN010,Butter Croissant,Bakery,13,20-03-2024,1.5,25%,1.13,14.69,3,Member,Cash,0,0
19-03-2024,PN016,Chicken Breast,Meat,8,19-03-2024,3.99,30%,2.79,22.32,5,Regular,Card,0,0
19-03-2024,PN021,Cucumber,Vegetables,12,26-03-2024,0.89,0%,0.89,10.68,7,Regular,Card,0,0
19-03-2024,PN024,Guinness,Beverages,5,21-03-2024,4.66,15%,3.96,19.8,210,Member,Cash,0,0
19-03-2024,PN026,Lamb,Meat,20,22-03-2024,5,0%,5,100,3,Member,Cash,0,0
19-03-2024,PN030,Onions,Vegetables,9,08-04-2024,0.67,0%,0.67,6.03,20,Member,Card,0,0
19-03-2024,PN037,Potatoes,Vegetables,19,08-04-2024,0.46,0%,0.46,8.74,20,Member,Card,0,0
19-03-2024,PN048,Turkey,Meat,14,02-04-2024,1.99,0%,1.99,27.86,14,Regular,Cash,0,0
18-03-2024,PN002,Bananas,Fruits,4,25-03-2024,0.28,0%,0.28,1.12,7,Member,Card,0,0
18-03-2024,PN002,Bananas,Fruits,3,18-03-2024,0.28,30%,0.2,0.6,7,Regular,Cash,0,0
18-03-2024,PN004,Beef,Meat,14,20-03-2024,4.5,15%,3.83,53.62,21,Regular,Cash,0,0
18-03-2024,PN005,Bread,Bakery,14,23-03-2024,1.28,0%,1.28,17.92,5,Regular,Card,0,0
18-03-2024,PN006,Breakfast Cereals,Staples,17,18-03-2025,1.29,0%,1.29,21.93,365,Regular,Card,0,0
18-03-2024,PN006,Breakfast Cereals,Staples,17,21-03-2024,1.29,10%,1.16,19.72,365,Regular,Card,0,0
18-03-2024,PN018,Cinnamon,Spices,1,18-03-2026,1,0%,1,1,730,Member,Cash,0,0
18-03-2024,PN020,Croissants,Bakery,12,17-04-2024,0.48,0%,0.48,5.76,30,Member,Card,0,0
18-03-2024,PN021,Cucumber,Vegetables,3,21-03-2024,0.89,10%,0.8,2.4,7,Regular,Cash,0,0
18-03-2024,PN026,Lamb,Meat,6,21-03-2024,5,0%,5,30,3,Member,Card,0,0
18-03-2024,PN028,Milk,Dairy,19,25-03-2024,1.25,0%,1.25,23.75,7,Member,Card,0,0
18-03-2024,PN032,Oranges,Fruits,8,01-04-2024,0.6,0%,0.6,4.8,14,Regular,Card,0,0
18-03-2024,PN033,Oysters,Seafood,20,02-04-2024,3.99,0%,3.99,79.8,15,Regular,Card,0,0
18-03-2024,PN033,Oysters,Seafood,4,02-04-2024,3.99,0%,3.99,15.96,15,Member,Card,0,0
18-03-2024,PN034,Pasta,Staples,2,18-03-2025,1.45,0%,1.45,2.9,365,Member,Card,0,0
18-03-2024,PN042,Smoothie,Beverages,10,28-03-2024,4.25,0%,4.25,42.5,10,Regular,Card,0,0
18-03-2024,PN044,Sparkling Wine,Beverages,4,18-03-2025,4.5,0%,4.5,18,365,Regular,Cash,0,0
18-03-2024,PN048,Turkey,Meat,15,01-04-2024,1.99,0%,1.99,29.85,14,Member,Cash,0,0
17-03-2024,PN022,Easter Eggs,Confectionery,13,17-03-2025,1.2,0%,1.2,15.6,365,Member,Card,1,0
17-03-2024,PN023,Eggs,Dairy,1,07-04-2024,0.21,0%,0.21,0.21,21,Member,Cash,1,0
17-03-2024,PN031,Orange Juice,Beverages,2,31-03-2024,2.5,0%,2.5,5,14,Member,Card,1,0
17-03-2024,PN036,Pineapple,Fruits,4,24-03-2024,1.19,0%,1.19,4.76,7,Member,Card,1,0
17-03-2024,PN041,Salmon Fillets,Seafood,2,18-03-2024,4.25,25%,3.19,6.38,4,Regular,Cash,1,0
17-03-2024,PN042,Smoothie,Beverages,7,27-03-2024,4.25,0%,4.25,29.75,10,Regular,Cash,1,0
17-03-2024,PN048,Turkey,Meat,4,31-03-2024,1.99,0%,1.99,7.96,14,Regular,Card,1,0
17-03-2024,PN050,Yogurt,Dairy,1,01-04-2024,1.35,0%,1.35,1.35,15,Regular,Cash,1,0
17-03-2024,PN004,Beef,Meat,11,07-04-2024,4.5,0%,4.5,49.5,21,Regular,Cash,1,0
17-03-2024,PN004,Beef,Meat,15,07-04-2024,4.5,0%,4.5,67.5,21,Regular,Card,1,0
17-03-2024,PN004,Beef,Meat,17,07-04-2024,4.5,0%,4.5,76.5,21,Regular,Cash,1,0
17-03-2024,PN024,Guinness,Beverages,21,13-10-2024,4.66,0%,4.66,97.86,210,Member,Cash,1,0
17-03-2024,PN024,Guinness,Beverages,29,13-10-2024,4.66,0%,4.66,135.14,210,Member,Card,1,0
17-03-2024,PN024,Guinness,Beverages,23,13-10-2024,4.66,0%,4.66,107.18,210,Regular,Cash,1,0
17-03-2024,PN024,Guinness,Beverages,23,13-10-2024,4.66,0%,4.66,107.18,210,Regular,Card,1,0
17-03-2024,PN024,Guinness,Beverages,12,13-10-2024,4.66,0%,4.66,55.92,210,Member,Card,1,0
17-03-2024,PN037,Potatoes,Vegetables,10,06-04-2024,0.46,0%,0.46,4.6,20,Regular,Cash,1,0
17-03-2024,PN037,Potatoes,Vegetables,13,06-04-2024,0.46,0%,0.46,5.98,20,Member,Card,1,0
17-03-2024,PN037,Potatoes,Vegetables,13,06-04-2024,0.46,0%,0.46,5.98,20,Regular,Card,1,0
17-03-2024,PN037,Potatoes,Vegetables,14,06-04-2024,0.46,0%,0.46,6.44,20,Regular,Cash,1,0
17-03-2024,PN037,Potatoes,Vegetables,14,06-04-2024,0.46,0%,0.46,6.44,20,Member,Card,1,0
17-03-2024,PN037,Potatoes,Vegetables,6,06-04-2024,0.46,0%,0.46,2.76,20,Regular,Card,1,0
17-03-2024,PN037,Potatoes,Vegetables,13,06-04-2024,0.46,0%,0.46,5.98,20,Member,Card,1,0
17-03-2024,PN037,Potatoes,Vegetables,7,06-04-2024,0.46,0%,0.46,3.22,20,Regular,Card,1,0
16-03-2024,PN002,Bananas,Fruits,7,23-03-2024,0.28,0%,0.28,1.96,7,Regular,Cash,0,0
16-03-2024,PN004,Beef,Meat,19,19-03-2024,4.5,10%,4.05,76.95,21,Regular,Card,0,0
16-03-2024,PN026,Lamb,Meat,7,19-03-2024,5,0%,5,35,3,Regular,Card,0,0
16-03-2024,PN034,Pasta,Staples,3,16-03-2025,1.45,0%,1.45,4.35,365,Member,Card,0,0
16-03-2024,PN034,Pasta,Staples,12,21-03-2024,1.45,5%,1.38,16.56,365,Member,Cash,0,0
16-03-2024,PN037,Potatoes,Vegetables,3,05-04-2024,0.46,0%,0.46,1.38,20,Regular,Card,0,0
16-03-2024,PN039,Red Wine,Beverages,5,16-03-2027,10.5,0%,10.5,52.5,1095,Regular,Card,0,0
16-03-2024,PN041,Salmon Fillets,Seafood,5,20-03-2024,4.25,0%,4.25,21.25,4,Member,Card,0,0
16-03-2024,PN041,Salmon Fillets,Seafood,8,20-03-2024,4.25,0%,4.25,34,4,Regular,Card,0,0
16-03-2024,PN044,Sparkling Wine,Beverages,3,18-03-2024,4.5,15%,3.83,11.49,365,Member,Card,0,0
16-03-2024,PN047,Tomatoes,Vegetables,4,23-03-2024,0.8,0%,0.8,3.2,7,Member,Card,0,0
15-03-2024,PN001,Apples,Fruits,19,25-03-2024,0.6,0%,0.6,11.4,10,Regular,Card,0,0
15-03-2024,PN001,Apples,Fruits,19,25-03-2024,0.6,0%,0.6,11.4,10,Member,Card,0,0
15-03-2024,PN002,Bananas,Fruits,3,22-03-2024,0.28,0%,0.28,0.84,7,Member,Card,0,0
15-03-2024,PN007,Brussels Sprouts,Vegetables,3,16-03-2024,1.07,25%,0.8,2.4,7,Regular,Cash,0,0
15-03-2024,PN016,Chicken Breast,Meat,8,20-03-2024,3.99,0%,3.99,31.92,5,Member,Cash,0,0
15-03-2024,PN016,Chicken Breast,Meat,5,20-03-2024,3.99,0%,3.99,19.95,5,Member,Cash,0,0
15-03-2024,PN022,Easter Eggs,Confectionery,10,16-03-2024,1.2,25%,0.9,9,365,Regular,Card,0,0
15-03-2024,PN029,Mussels,Seafood,20,30-03-2024,3,0%,3,60,15,Regular,Card,0,0
15-03-2024,PN029,Mussels,Seafood,1,30-03-2024,3,0%,3,3,15,Regular,Card,0,0
15-03-2024,PN031,Orange Juice,Beverages,7,29-03-2024,2.5,0%,2.5,17.5,14,Regular,Card,0,0
15-03-2024,PN037,Potatoes,Vegetables,19,04-04-2024,0.46,0%,0.46,8.74,20,Member,Cash,0,0
15-03-2024,PN041,Salmon Fillets,Seafood,17,15-03-2024,4.25,30%,2.98,50.66,4,Regular,Card,0,0
14-03-2024,PN010,Butter Croissant,Bakery,4,17-03-2024,1.5,0%,1.5,6,3,Regular,Cash,0,0
14-03-2024,PN012,Canned Soup,Staples,7,14-03-2026,2.13,0%,2.13,14.91,730,Regular,Card,0,0
14-03-2024,PN013,Carrots,Vegetables,12,28-03-2024,0.13,0%,0.13,1.56,14,Member,Card,0,0
14-03-2024,PN015,Cheese,Dairy,1,04-04-2024,2.5,0%,2.5,2.5,21,Member,Cash,0,0
14-03-2024,PN015,Cheese,Dairy,6,16-03-2024,2.5,15%,2.13,12.78,21,Regular,Card,0,0
14-03-2024,PN021,Cucumber,Vegetables,2,21-03-2024,0.89,0%,0.89,1.78,7,Member,Card,0,0
14-03-2024,PN033,Oysters,Seafood,14,29-03-2024,3.99,0%,3.99,55.86,15,Member,Cash,0,0
14-03-2024,PN037,Potatoes,Vegetables,13,03-04-2024,0.46,0%,0.46,5.98,20,Member,Card,0,0
14-03-2024,PN037,Potatoes,Vegetables,20,03-04-2024,0.46,0%,0.46,9.2,20,Member,Cash,0,0
14-03-2024,PN038,Pumpkin,Vegetables,15,18-03-2024,3.45,0%,3.45,51.75,4,Member,Cash,0,0
13-03-2024,PN007,Brussels Sprouts,Vegetables,3,20-03-2024,1.07,0%,1.07,3.21,7,Regular,Cash,0,0
13-03-2024,PN015,Cheese,Dairy,8,13-03-2024,2.5,30%,1.75,14,21,Member,Cash,0,0
13-03-2024,PN029,Mussels,Seafood,13,28-03-2024,3,0%,3,39,15,Regular,Card,0,0
13-03-2024,PN035,Pepper,Spices,17,27-03-2024,1,0%,1,17,14,Member,Cash,0,0
13-03-2024,PN037,Potatoes,Vegetables,15,02-04-2024,0.46,0%,0.46,6.9,20,Regular,Card,0,0
13-03-2024,PN042,Smoothie,Beverages,9,23-03-2024,4.25,0%,4.25,38.25,10,Member,Card,0,0
13-03-2024,PN047,Tomatoes,Vegetables,16,20-03-2024,0.8,0%,0.8,12.8,7,Regular,Cash,0,0
12-03-2024,PN001,Apples,Fruits,17,22-03-2024,0.6,0%,0.6,10.2,10,Regular,Cash,0,0
12-03-2024,PN004,Beef,Meat,6,02-04-2024,4.5,0%,4.5,27,21,Regular,Card,0,0
12-03-2024,PN006,Breakfast Cereals,Staples,15,12-03-2025,1.29,0%,1.29,19.35,365,Member,Card,0,0
12-03-2024,PN009,Butter,Dairy,6,17-03-2024,3.99,0%,3.99,23.94,270,Regular,Cash,0,0
12-03-2024,PN009,Butter,Dairy,7,13-03-2024,3.99,25%,2.99,20.93,270,Regular,Cash,0,0
12-03-2024,PN013,Carrots,Vegetables,16,26-03-2024,0.13,0%,0.13,2.08,14,Member,Cash,0,0
12-03-2024,PN020,Croissants,Bakery,2,11-04-2024,0.48,0%,0.48,0.96,30,Regular,Card,0,0
12-03-2024,PN031,Orange Juice,Beverages,10,26-03-2024,2.5,0%,2.5,25,14,Member,Cash,0,0
12-03-2024,PN034,Pasta,Staples,7,12-03-2025,1.45,0%,1.45,10.15,365,Regular,Card,0,0
12-03-2024,PN036,Pineapple,Fruits,1,19-03-2024,1.19,0%,1.19,1.19,7,Member,Cash,0,0
11-03-2024,PN002,Bananas,Fruits,15,18-03-2024,0.28,0%,0.28,4.2,7,Regular,Cash,0,0
11-03-2024,PN006,Breakfast Cereals,Staples,17,11-03-2025,1.29,0%,1.29,21.93,365,Member,Cash,0,0
11-03-2024,PN010,Butter Croissant,Bakery,5,14-03-2024,1.5,0%,1.5,7.5,3,Member,Card,0,0
11-03-2024,PN019,Coffee,Beverages,16,11-03-2025,3.3,0%,3.3,52.8,365,Regular,Cash,0,0
11-03-2024,PN033,Oysters,Seafood,11,26-03-2024,3.99,0%,3.99,43.89,15,Regular,Card,0,0
11-03-2024,PN036,Pineapple,Fruits,3,18-03-2024,1.19,0%,1.19,3.57,7,Member,Card,0,0
11-03-2024,PN037,Potatoes,Vegetables,18,31-03-2024,0.46,0%,0.46,8.28,20,Member,Card,0,0
11-03-2024,PN047,Tomatoes,Vegetables,20,18-03-2024,0.8,0%,0.8,16,7,Regular,Cash,0,0
11-03-2024,PN050,Yogurt,Dairy,20,14-03-2024,1.35,10%,1.22,24.4,15,Member,Card,0,0
10-03-2024,PN004,Beef,Meat,4,11-03-2024,4.5,25%,3.38,13.52,21,Regular,Card,0,0
10-03-2024,PN021,Cucumber,Vegetables,12,17-03-2024,0.89,0%,0.89,10.68,7,Regular,Card,0,0
10-03-2024,PN039,Red Wine,Beverages,4,28-12-2024,10.5,25%,7.88,31.52,1095,Member,Cash,0,0
10-03-2024,PN040,Salami,Meat,15,31-03-2024,1.6,0%,1.6,24,21,Member,Card,0,0
10-03-2024,PN042,Smoothie,Beverages,11,20-03-2024,4.25,0%,4.25,46.75,10,Member,Cash,0,0
09-03-2024,PN001,Apples,Fruits,6,10-03-2024,0.6,25%,0.45,2.7,10,Regular,Cash,0,0
09-03-2024,PN010,Butter Croissant,Bakery,19,12-03-2024,1.5,0%,1.5,28.5,3,Regular,Card,0,0
09-03-2024,PN014,Charcoal,Non-Food,19,09-03-2026,1.75,0%,1.75,33.25,730,Member,Cash,0,0
09-03-2024,PN022,Easter Eggs,Confectionery,7,09-03-2025,1.2,0%,1.2,8.4,365,Member,Card,0,0
09-03-2024,PN023,Eggs,Dairy,2,30-03-2024,0.21,0%,0.21,0.42,21,Regular,Cash,0,0
09-03-2024,PN026,Lamb,Meat,5,12-03-2024,5,0%,5,25,3,Regular,Cash,0,0
